call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,strike_price,put_gamma,put_delta,put_vega,put_volume,put_oi,put_mark,Expiry,timestamp_IST,max_pain
144.26817706,331,14.52,0.00151268,0.90551188,0.28920264,2200,0.00147863,-0.08779259,0.27385948,700.4100000000001,16519,4.47208987,18-04-2026,18:15,354
108.2454726,309,3.5500000000000003,0.00233233,0.8395761,0.4187127,2240,0.0023346,-0.15475848,0.40893028,206.3,15482,8.43338074,18-04-2026,18:15,161
91.49394185,2,0.24,0.00281413,0.79190604,0.49244638,2260,0.00283328,-0.20411691,0.48683977,93.61,3682,11.69020529,18-04-2026,18:15,87
76.01197662,300,3.0,0.00327997,0.73228325,0.56561777,2280,0.00331872,-0.26456304,0.56221728,42.1,1494,16.21480977,18-04-2026,18:15,26
61.91188894,950,16.1,0.00368502,0.66289726,0.62738684,2300,0.00373447,-0.33489182,0.62577314,98.48000000000002,4598,22.10470965,18-04-2026,18:15,-27
49.50051494,263,12.949999999999998,0.00395543,0.58592297,0.66938861,2320,0.00401786,-0.41295564,0.6689598,46.82000000000001,1738,29.67006844,18-04-2026,18:15,-73
38.90903768,5437,298.04,0.00405145,0.50527644,0.68528042,2340,0.00411113,-0.49489133,0.68528619,332.49000000000007,16692,39.08245805,18-04-2026,18:15,-115
29.95462761,4315,261.11,0.00397844,0.42509721,0.67322697,2360,0.00404102,-0.57643252,0.67272856,854.26,3088,50.07570292,18-04-2026,18:15,-153
22.69610784,9646,146.59,0.00373929,0.34913723,0.63572419,2380,0.00379891,-0.6537356,0.63380647,139.39999999999998,392,62.80692838,18-04-2026,18:15,-134
17.01064565,10208,273.51,0.00337682,0.28122609,0.57951202,2400,0.0034234,-0.72335098,0.57489752,22.97,757,77.12373511,18-04-2026,18:15,-74
12.61047114,3165,110.95,0.00295061,0.22184847,0.51110254,2420,0.00297527,-0.78364768,0.50378277,2.7,150,92.67520484,18-04-2026,18:15,1
9.34705259,2374,40.12,0.0025003,0.1733293,0.44013377,2440,0.00250405,-0.83376707,0.4284971,0.08,18,109.4214077,18-04-2026,18:15,73
6.96114325,5072,57.94,0.00207386,0.1344618,0.37196864,2460,0.00205186,-0.87385299,0.35589824,0.25,25,127.02942541,18-04-2026,18:15,150
5.23007149,16643,238.0,0.00169653,0.10468611,0.31169783,2480,0.00164631,-0.90520643,0.28989277,4.02,2,145.24840181,18-04-2026,18:15,238
3.00604161,28898,460.47,0.00110337,0.06286739,0.21224245,2520,0.00100862,-0.94786249,0.1831789,,0,183.03635618,18-04-2026,18:15,483
143.20989666,331,14.52,0.00153088,0.90424448,0.29183942,2200,0.00149987,-0.08945702,0.27750972,700.4100000000001,16519,4.58564297,18-04-2026,18:17,356
107.25178857,309,3.6500000000000004,0.00235975,0.83690586,0.42290237,2240,0.00236246,-0.15765231,0.4136319,206.4,15482,8.60319639,18-04-2026,18:17,162
90.56199855,2,0.26,0.00284096,0.78858849,0.49666413,2260,0.00286043,-0.20746966,0.49119433,104.61,3682,11.942649,18-04-2026,18:17,88
75.15758353,300,3.1,0.00330658,0.72824263,0.56940845,2280,0.00334542,-0.26837458,0.56585116,47.7,1494,16.52162772,18-04-2026,18:17,27
61.14796378,950,16.1,0.00370336,0.65855022,0.62998388,2300,0.00375393,-0.33883317,0.62816358,98.48000000000002,4598,22.52766892,18-04-2026,18:17,-26
48.80503916,263,12.949999999999998,0.00396906,0.58131657,0.67052679,2320,0.00402775,-0.41762182,0.67015599,46.82000000000001,1738,30.14174561,18-04-2026,18:17,-72
38.33466301,5437,300.39,0.00404819,0.50084024,0.68482523,2340,0.00411673,-0.49930454,0.68483651,332.6,16692,39.68222845,18-04-2026,18:17,-114
29.45820561,4315,261.11,0.00397161,0.4208501,0.67131453,2360,0.00404066,-0.5812975,0.67053351,855.26,3088,50.71311853,18-04-2026,18:17,-153
22.3461324,9646,146.59,0.00372503,0.34532668,0.63269731,2380,0.00377879,-0.65788412,0.63045263,139.39999999999998,392,63.59700427,18-04-2026,18:17,-135
16.70955092,10208,273.61,0.00335161,0.2773615,0.57515506,2400,0.00340321,-0.7275009,0.57018706,23.07,757,77.94548452,18-04-2026,18:17,-75
12.3684308,3165,110.95,0.00292603,0.21897042,0.50691345,2420,0.00294924,-0.78650326,0.49953751,2.7,150,93.61435541,18-04-2026,18:17,-1
9.09894567,2374,40.22,0.00247556,0.1699668,0.43432646,2440,0.0024791,-0.83636696,0.42383146,0.18000000000000002,18,110.4394569,18-04-2026,18:17,72
6.77296861,5072,57.94,0.00204938,0.13211545,0.36719866,2460,0.00202534,-0.87639711,0.35058973,0.25,25,128.02610838,18-04-2026,18:17,148
5.14106212,16643,238.0,0.00167627,0.10300475,0.30782773,2480,0.00162445,-0.90684358,0.28596524,4.02,2,146.26787444,18-04-2026,18:17,236
2.91844512,28898,460.47,0.00108332,0.06120362,0.20768351,2520,0.00099025,-0.94916851,0.17938764,,0,184.1501681,18-04-2026,18:17,481
