call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,strike_price,put_gamma,put_delta,put_vega,put_volume,put_oi,put_mark,Expiry,timestamp_IST,max_pain
3325.30337202,41,0.156,3.996e-05,0.96652458,3.51465531,60800,2.496e-05,-0.01578647,1.86693253,62.907999999999994,35375,8.57756629,20-07-2026,18:02,43300
2933.20512238,0,0.4,5.36e-05,0.9551651,4.45896668,61200,4.064e-05,-0.02747563,2.98402543,167.36899999999997,148181,16.52488255,20-07-2026,18:02,29466
2539.1952676,1,0.309,6.94e-05,0.94461089,5.27784154,61600,5.694e-05,-0.03775759,3.87915227,38.162,27127,21.89355423,20-07-2026,18:02,21331
2343.20992836,7,0.007,8.03e-05,0.93681408,5.85209979,61800,6.824e-05,-0.0450904,4.47939611,6.711999999999999,5562,25.95523408,20-07-2026,18:02,17869
2148.88517804,110,2.6079999999999997,9.35e-05,0.92730286,6.5214299,62000,8.259e-05,-0.05483031,5.23573076,97.44800000000002,17057,31.56643328,20-07-2026,18:02,14565
1955.92521057,0,1.1500000000000001,0.00010962,0.91540641,7.31552752,62200,0.00010058,-0.06766759,6.17150996,51.93900000000002,7892,38.92510341,20-07-2026,18:02,11587
1766.46966652,124,0.687,0.00012995,0.89857278,8.36618662,62400,0.00012292,-0.08479727,7.32869006,21.663999999999998,9301,49.33391087,20-07-2026,18:02,8766
1580.52690918,211,0.7630000000000002,0.00015403,0.87765085,9.56772278,62600,0.00014964,-0.10674507,8.68208542,36.33499999999995,24041,63.33483557,20-07-2026,18:02,6140
1399.59309257,16,2.5029999999999992,0.00018216,0.85081315,10.9609036,62800,0.00018069,-0.13446265,10.21587379,18.258999999999997,11735,82.10674416,20-07-2026,18:02,3905
1223.27238913,915,34.525999999999996,0.00021386,0.81810316,12.46197435,63000,0.00021561,-0.16872968,11.88209212,31.577999999999953,8433,105.89710705,20-07-2026,18:02,1929
1053.83255705,397,16.943999999999996,0.00024859,0.77876191,14.01502798,63200,0.00025361,-0.20981999,13.59078295,44.132999999999996,15366,136.13678418,20-07-2026,18:02,258
894.53644408,1271,25.214999999999996,0.00028359,0.73007405,15.59819216,63400,0.00029207,-0.2603939,15.31578602,29.842999999999996,13517,176.93164271,20-07-2026,18:02,-1289
747.30014195,1364,11.116999999999997,0.00031595,0.67318335,17.01996399,63600,0.000327,-0.31999443,16.8723285,17.421000000000003,6995,229.69208656,20-07-2026,18:02,-2498
615.74448672,3588,23.903999999999996,0.00034008,0.60842535,18.12303718,63800,0.00035316,-0.38745948,18.06850743,29.523000000000003,16586,297.88583632,20-07-2026,18:02,-3473
499.19255171,16103,101.04699999999997,0.00035397,0.5390944,18.73222185,64000,0.00036816,-0.45960586,18.72604764,66.75500000000004,14903,381.6397014,20-07-2026,18:02,-4259
397.24364012,15507,36.873,0.00035666,0.46782085,18.76140633,64200,0.00037103,-0.53375838,18.75513194,27.795999999999996,8231,479.20750402,20-07-2026,18:02,-3917
310.61602986,3826,59.99500000000003,0.00034699,0.39725467,18.19481395,64400,0.00036049,-0.60724607,18.1381587,3.906999999999999,1202,593.06416029,20-07-2026,18:02,-3113
239.93185747,14025,18.920999999999996,0.0003257,0.33037617,17.09449618,64600,0.00033725,-0.67703216,16.93750958,1.681,933,722.15212303,20-07-2026,18:02,-2383
183.92804754,73151,165.26999999999995,0.00029495,0.27037228,15.61090478,64800,0.0003038,-0.74011049,15.30048627,9.05,7103,866.36761795,20-07-2026,18:02,-1132
139.91607533,11966,74.428,0.00025977,0.21781453,13.89003827,65000,0.00026478,-0.79541419,13.3892251,0.8320000000000001,474,1022.33266596,20-07-2026,18:02,2185
105.98818844,23542,67.59999999999985,0.00022321,0.17335036,12.08907707,65200,0.00022374,-0.8424881,11.36232108,0.8720000000000001,510,1188.32718591,20-07-2026,18:02,5139
61.89703029,18334,38.752,0.0001563,0.10872906,8.79805941,65600,0.00014688,-0.91164681,7.55722696,0.401,331,1544.0818481,20-07-2026,18:02,11962
3356.53219288,41,0.156,3.905e-05,0.9672549,3.45100359,60800,2.312e-05,-0.01430934,1.71559362,63.007999999999996,35375,8.01063611,20-07-2026,18:06,43080
2963.95439142,0,0.4,5.186e-05,0.95695294,4.31456898,61200,3.831e-05,-0.0254051,2.79457682,167.289,148181,15.017606,20-07-2026,18:06,29244
2569.52629072,1,0.309,6.759e-05,0.94608751,5.16575938,61600,5.488e-05,-0.03618993,3.74655905,38.162,27127,21.02720091,20-07-2026,18:06,21128
2373.43680181,7,0.007,7.797e-05,0.93888687,5.7012148,61800,6.544e-05,-0.04282339,4.29643874,6.711999999999999,5562,24.57786222,20-07-2026,18:06,17666
2178.65205051,110,2.6079999999999997,9.056e-05,0.93017405,6.32204024,62000,7.913e-05,-0.05187622,5.01038961,97.34800000000001,17057,29.46189968,20-07-2026,18:06,14361
1985.57273458,0,1.1500000000000001,0.00010641,0.91825552,7.12873578,62200,9.652e-05,-0.06404115,5.9130818,51.93900000000002,7892,36.55284102,20-07-2026,18:06,11385
1795.6275237,124,0.6970000000000001,0.00012601,0.90269428,8.11535709,62400,0.00011833,-0.08051833,7.04788617,21.663999999999998,9301,46.5737712,20-07-2026,18:06,8565
1609.28867587,211,0.7630000000000002,0.00014963,0.8823969,9.30353253,62600,0.00014458,-0.10183131,8.38967676,36.33499999999995,24041,60.0925154,20-07-2026,18:06,5940
1427.39271915,16,2.5029999999999992,0.0001772,0.85647611,10.67869418,62800,0.0001753,-0.12895187,9.92396937,18.473999999999997,11950,78.11002325,20-07-2026,18:06,3711
1250.4325334,915,34.431,0.00020851,0.82478637,12.17036979,63000,0.00020964,-0.16208706,11.5761415,31.799999999999955,8311,100.96861693,20-07-2026,18:06,1741
1079.45326234,397,16.943999999999996,0.00024281,0.78559599,13.7621268,63200,0.00024738,-0.20255659,13.30832284,44.132999999999996,15366,130.0283692,20-07-2026,18:06,77
917.73591482,1271,25.264999999999997,0.00027857,0.73947971,15.31821298,63400,0.00028632,-0.25121743,15.02992129,29.845999999999997,13517,168.31709007,20-07-2026,18:06,-1459
768.71445245,1364,11.116999999999997,0.00031152,0.68349246,16.79304331,63600,0.00032214,-0.30960048,16.63392802,17.721000000000004,6995,219.30062319,20-07-2026,18:06,-2653
634.71879333,3588,23.948999999999995,0.00033734,0.61944597,17.97045633,63800,0.00035039,-0.37594553,17.90290829,31.823,16586,285.00932193,20-07-2026,18:06,-3618
515.82497297,16146,101.10999999999996,0.00035338,0.55085037,18.66768837,64000,0.00036753,-0.44736994,18.65671394,66.75500000000004,14903,366.16988854,20-07-2026,18:06,-4376
412.06171451,15507,38.974000000000004,0.00035768,0.47956111,18.79602419,64200,0.00037201,-0.52179396,18.79237869,27.795999999999996,8231,462.51235574,20-07-2026,18:06,-3981
323.86402048,4826,60.89500000000004,0.0003489,0.40858379,18.32413753,64400,0.00036289,-0.59522201,18.28213767,3.906999999999999,1202,574.08056148,20-07-2026,18:06,-3140
251.63181411,14025,18.920999999999996,0.00032904,0.34154189,17.31588375,64600,0.00034092,-0.66534557,17.18012249,1.681,933,701.94683966,20-07-2026,18:06,-2349
193.66446381,73151,165.76999999999995,0.0002998,0.28041183,15.89214215,64800,0.00030892,-0.72925083,15.62043445,9.05,7103,843.97552515,20-07-2026,18:06,-1059
147.1870024,12966,75.428,0.00026539,0.22616777,14.19013853,65000,0.00027102,-0.78642679,13.73099772,0.895,474,997.2971173,20-07-2026,18:06,2366
111.3200354,23542,67.56999999999985,0.00022921,0.18012912,12.3847817,65200,0.00023035,-0.83516702,11.70285538,0.8720000000000001,510,1161.34004187,20-07-2026,18:06,5386
64.81888017,18334,38.752,0.00016135,0.11328045,9.05937393,65600,0.00015254,-0.907312,7.83000958,0.41100000000000003,331,1514.86588635,20-07-2026,18:06,12304
3429.45531497,41,0.161,3.654e-05,0.96962341,3.2361381,60800,2.082e-05,-0.01268453,1.54260688,65.64999999999999,33225,6.68555198,20-07-2026,18:25,43908
3036.5372955,0,0.4,4.916e-05,0.95914665,4.12649323,61200,3.575e-05,-0.02368422,2.62903553,180.137,161229,13.60207379,20-07-2026,18:25,29387
2641.68670113,1,0.309,6.351e-05,0.9495949,4.88610747,61600,4.997e-05,-0.0323526,3.40928288,39.152,28127,18.46732083,20-07-2026,18:25,21104
2446.27362133,7,0.007,7.367e-05,0.94212609,5.4508118,61800,6.118e-05,-0.0400642,4.06162131,6.720999999999999,5553,23.09664839,20-07-2026,18:25,17583
2252.0875753,110,2.6079999999999997,8.593e-05,0.93302429,6.10855047,62000,7.467e-05,-0.04948011,4.81443554,100.24800000000002,17057,28.74466931,20-07-2026,18:25,14214
2058.4968443,0,1.1500000000000001,0.00010085,0.92164949,6.88847194,62200,9.112e-05,-0.06129768,5.70198687,52.35900000000002,8112,35.41610653,20-07-2026,18:25,11175
1866.97006898,124,0.6970000000000001,0.00011857,0.90828665,7.75176677,62400,0.00011048,-0.07510517,6.67038709,21.723999999999997,9311,43.68582184,20-07-2026,18:25,8294
1678.68022365,211,0.7630000000000002,0.00014053,0.89000482,8.85084815,62600,0.00013461,-0.09382812,7.8835093,36.35499999999995,24041,55.02757063,20-07-2026,18:25,5612
1494.71202313,16,2.5029999999999992,0.00016662,0.86647049,10.14353395,62800,0.00016351,-0.11843091,9.32923831,19.372999999999998,10950,70.97898642,20-07-2026,18:25,3337
1316.03976899,915,34.431,0.0001966,0.83709172,11.58840684,63000,0.00019659,-0.14965155,10.95821778,33.43799999999995,8311,92.35619765,20-07-2026,18:25,1302
1143.3116729,397,16.878999999999998,0.00022981,0.80064415,13.15265565,63200,0.000233,-0.18726452,12.66003055,44.068,15366,119.56699434,20-07-2026,18:25,-429
978.43443164,1271,25.264999999999997,0.00026497,0.75668046,14.74279711,63400,0.00027139,-0.23292422,14.39434042,29.856999999999996,13526,154.58064497,20-07-2026,18:25,-2027
824.39716379,1364,11.146999999999997,0.00029899,0.70423049,16.26091711,63600,0.0003086,-0.28764452,16.05121762,17.721000000000004,6995,200.46582879,20-07-2026,18:25,-3276
684.08713982,3588,24.012999999999995,0.00032811,0.64348843,17.55067688,63800,0.00033988,-0.35106035,17.45460329,31.986000000000004,16541,260.32936369,20-07-2026,18:25,-4300
557.89389325,16993,103.04499999999996,0.0003487,0.57641861,18.43322201,64000,0.00036264,-0.4205812,18.40552164,70.77000000000004,18902,333.89248346,20-07-2026,18:25,-5079
446.55511594,23413,50.156000000000006,0.00035893,0.50571413,18.77687975,64200,0.0003732,-0.49414138,18.77681654,28.273999999999994,8228,422.68329278,20-07-2026,18:25,-4638
351.03137464,4926,60.97600000000004,0.00035617,0.4340723,18.52183265,64400,0.0003709,-0.56907666,18.49673734,3.906999999999999,1262,526.97145859,20-07-2026,18:25,-3184
