call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,strike_price,put_gamma,put_delta,put_vega,put_volume,put_oi,put_mark,Expiry,timestamp_IST,max_pain
2448.39371057,4,0.014,9.681e-05,0.88630978,10.5662855,72400,9.423e-05,-0.10166708,9.74862473,18.093,13192.0,92.2387499,25-05-2026,18:15,17950
2084.44395575,135,0.15600000000000003,0.00012157,0.85184428,12.69105539,72800,0.00012093,-0.13738716,12.05986395,18.121999999999996,9116.0,128.19270964,25-05-2026,18:15,13874
1733.8081263,120,0.661,0.00015072,0.80646078,15.06254601,73200,0.00015222,-0.18406315,14.60360656,10.004999999999999,4640.0,177.58656989,25-05-2026,18:15,10201
1408.27842279,250,0.468,0.00018185,0.74595517,17.58873525,73600,0.00018564,-0.24645133,17.30806153,72.16100000000002,25489.0,251.69086041,25-05-2026,18:15,6744
1259.41183703,320,0.32,0.00019614,0.70926571,18.80896892,73800,0.00020093,-0.28441306,18.6142439,7.245999999999999,596.0,302.7459993,25-05-2026,18:15,4956
1115.2430955,901,3.0020000000000002,0.00020981,0.67026927,19.86933846,74000,0.00021548,-0.32467427,19.74505012,48.82700000000003,10355.0,358.5249974,25-05-2026,18:15,3814
972.25554627,33,0.379,0.00022418,0.62970145,20.72746869,74200,0.00023059,-0.3665711,20.65885303,0.049,31.0,415.55821601,25-05-2026,18:15,2604
834.17283453,2204,5.034,0.00023795,0.58593227,21.38501474,74400,0.0002452,-0.41164059,21.35568125,14.82399999999999,2497.0,477.42303144,25-05-2026,18:15,1668
706.38521662,3940,8.309999999999997,0.00024914,0.53846688,21.79300931,74600,0.00025687,-0.46059431,21.78810072,6.822999999999997,2347.0,549.66506772,25-05-2026,18:15,889
592.05417813,3448,8.13,0.00025542,0.4880258,21.88513444,74800,0.00026397,-0.51265045,21.88398884,31.495000000000005,11117.0,635.30498916,25-05-2026,18:15,320
490.36961825,4569,8.799999999999999,0.00025689,0.43599251,21.61264304,75000,0.00026551,-0.56647934,21.59048385,6.232999999999999,1197.0,733.40972027,25-05-2026,18:15,-609
402.60383294,1683,2.836,0.00025218,0.38410384,20.96438875,75200,0.00026043,-0.62024401,20.89288702,95.56500000000008,10467.0,845.53771859,25-05-2026,18:15,-784
325.73193328,3944,24.726999999999997,0.00024291,0.33316338,19.95140519,75400,0.0002502,-0.67299518,19.80261663,5.154,954.0,968.89930287,25-05-2026,18:15,-1670
259.45320694,5846,18.927999999999972,0.0002291,0.28438973,18.61373297,75600,0.0002355,-0.72420575,18.33874043,72.473,10365.0,1102.45764731,25-05-2026,18:15,-1604
202.3565738,7316,19.253,0.00021175,0.23808207,16.98676711,75800,0.00021635,-0.77277979,16.55148826,30.784000000000017,635.0,1245.41963933,25-05-2026,18:15,-2241
156.81753518,16885,86.65,0.00019101,0.19660784,15.20718443,76000,0.00019317,-0.81619661,14.59072625,54.140000000000015,2507.0,1399.81845401,25-05-2026,18:15,-1659
121.41573827,11872,18.937999999999963,0.0001686,0.16038294,13.37439098,76200,0.00016793,-0.85424058,12.55305644,23.209,537.0,1564.26887181,25-05-2026,18:15,-845
94.27592029,13849,33.007000000000005,0.00014617,0.13040145,11.6350458,76400,0.00014223,-0.88667937,10.5417801,43.57400000000001,1663.0,1737.1330074,25-05-2026,18:15,364
