call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,strike_price,put_gamma,put_delta,put_vega,put_volume,put_oi,put_mark,Expiry,timestamp_IST,max_pain
157.0355388,0,0.1,0.00150054,0.86628345,0.27845697,1600,0.0014968,-0.1297406,0.27270934,178.91,11486,9.81572042,06-06-2026,17:39,709
120.94258106,600,6.1,0.00207463,0.81163993,0.34841574,1640,0.00207606,-0.18423106,0.34375208,9.67,443,13.73851064,06-06-2026,17:39,473
103.93921664,100,4.4,0.00242276,0.77400075,0.38809293,1660,0.00243677,-0.2234862,0.38564194,2.06,200,16.64821826,06-06-2026,17:39,370
87.64432245,500,7.36,0.00279654,0.72826278,0.42816459,1680,0.00281707,-0.2694621,0.42638363,141.4,12902,20.32682238,06-06-2026,17:39,261
72.25471939,453,22.130000000000003,0.00317509,0.67534704,0.46449677,1700,0.00320093,-0.32326182,0.46367653,96.87000000000002,2887,24.99691915,06-06-2026,17:39,157
57.90462571,468,22.18,0.0035489,0.61097114,0.49494428,1720,0.00358052,-0.38888434,0.49484782,97.34,5116,30.60824151,06-06-2026,17:39,77
45.01312251,1563,26.53,0.00383173,0.5380033,0.51263136,1740,0.00387317,-0.46215148,0.51263137,208.82,5314,37.76733794,06-06-2026,17:39,-1
34.27599032,5365,358.3399999999999,0.00396016,0.46067796,0.51258059,1760,0.00399162,-0.54134913,0.51220112,304.73,12897,47.03799168,06-06-2026,17:39,-65
25.58091415,9632,332.5,0.00386515,0.38162292,0.49224454,1780,0.00389812,-0.62183084,0.49074346,213.78,5224,58.24615689,06-06-2026,17:39,-122
18.55692815,7751,286.63,0.00361094,0.30548853,0.45256489,1800,0.00364952,-0.69744057,0.45062795,419.81999999999977,3890,71.24732391,06-06-2026,17:39,-113
12.92908725,22685,384.3999999999999,0.00321774,0.23462525,0.3963377,1820,0.00325199,-0.76913156,0.39286805,79.29000000000002,120,85.62346781,06-06-2026,17:39,-87
8.70807931,6871,405.02,0.00273336,0.17425293,0.33186332,1840,0.0027382,-0.8332976,0.32259023,130.22,400,101.33344509,06-06-2026,17:39,25
5.8626929,9971,925.42,0.00221182,0.12621001,0.26750717,1860,0.00218612,-0.88076144,0.25705339,69.64,610,118.46425477,06-06-2026,17:39,125
4.04205388,7919,185.97,0.00174032,0.09170952,0.21255902,1880,0.00169178,-0.91600957,0.19911127,17.889999999999997,100,136.68717133,06-06-2026,17:39,244
2.8260191,49501,1075.2100000000005,0.0013471,0.06670101,0.1669905,1900,0.00126754,-0.94143635,0.15086883,115.85000000000002,5972,155.4565883,06-06-2026,17:39,381
1.91903747,32517,441.51,0.00102134,0.04789684,0.12863129,1920,0.00085589,-0.96526429,0.09912224,4.56,0,174.61090452,06-06-2026,17:39,549
1.32345741,2781,377.11000000000007,0.00076283,0.03400893,0.09741196,1940,0.00077328,-0.96531208,0.09903178,,0,194.49599613,06-06-2026,17:39,867
0.9894147,2470,246.33999999999997,0.00058127,0.02525522,0.07608435,1960,0.00059296,-0.97394444,0.07810167,,0,214.1696851,06-06-2026,17:39,1185
0.80538385,24199,411.3500000000001,0.0004749,0.02089647,0.06487913,1980,0.00047906,-0.97882523,0.06561124,2.94,0,233.99104006,06-06-2026,17:39,1508
