call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,strike_price,put_gamma,put_delta,put_vega,put_volume,put_oi,put_mark,Expiry,timestamp_IST,max_pain
287.50675581,148,5.569999999999997,0.00032018,0.97996112,0.05800381,2000,0.00040102,-0.02882918,0.07872748,6998.6700000000055,509483.0,1.86351809,03-02-2026,17:31,4781
248.28150827,0,,0.00051178,0.96680575,0.08848177,2040,0.00050814,-0.03283,0.08768767,615.9399999999999,28161.0,1.92949695,03-02-2026,17:31,3263
210.15335754,7,5.279999999999999,0.00084116,0.93982055,0.14279596,2080,0.00082387,-0.05775024,0.13827881,598.74,27841.0,3.59757146,03-02-2026,17:31,1943
191.46571024,200,4.32,0.00104119,0.92209489,0.17426595,2100,0.00103251,-0.07606581,0.17112382,2000.809999999999,117399.0,4.88535307,03-02-2026,17:31,1331
173.095654,1,3.41,0.00127299,0.90003136,0.20983456,2120,0.00126557,-0.09781987,0.20652498,874.5599999999997,24568.0,6.50454823,03-02-2026,17:31,911
155.16090535,100,1.2600000000000002,0.00152735,0.87419484,0.24730576,2140,0.00152637,-0.12471608,0.24580044,468.44,18787.0,8.61175043,03-02-2026,17:31,578
137.90134631,440,50.74,0.00180872,0.84082712,0.29000424,2160,0.00180861,-0.15649494,0.28679568,766.84,11785.0,11.27835461,03-02-2026,17:31,284
121.25732945,4756,97.73,0.00210296,0.80355476,0.3312112,2180,0.0021046,-0.19498738,0.32972808,466.7000000000001,21134.0,14.63985825,03-02-2026,17:31,21
105.45707024,2038,352.53,0.00239245,0.75918311,0.37247884,2200,0.00240173,-0.23881782,0.37080397,1667.4899999999989,29190.0,18.85229937,03-02-2026,17:31,-155
90.63148847,677,335.53,0.00266251,0.7102508,0.40927948,2220,0.00267205,-0.2887523,0.40862177,458.3999999999999,17301.0,24.00377816,03-02-2026,17:31,-330
76.91281635,4362,422.35,0.00290499,0.65404749,0.4411039,2240,0.00291601,-0.34581326,0.44101473,1115.93,19827.0,30.28205284,03-02-2026,17:31,-470
64.23398127,14078,432.2,0.00307466,0.59394202,0.46384563,2260,0.00309519,-0.40611897,0.46383654,280.44000000000005,10675.0,37.70228624,03-02-2026,17:31,-553
52.91771087,12580,409.77,0.00320032,0.53026029,0.47570873,2280,0.00321769,-0.46856311,0.47566712,433.38,12442.0,46.24870479,03-02-2026,17:31,-510
42.95580808,22794,643.1400000000001,0.00322681,0.46626535,0.47540564,2300,0.00324498,-0.533657,0.47543018,778.25,7825.0,56.27491008,03-02-2026,17:31,-458
34.40802377,6733,278.36,0.00315104,0.4028196,0.46288989,2320,0.00317081,-0.5979662,0.4626577,231.29,1902.0,67.74768857,03-02-2026,17:31,-300
27.29585072,6971,613.02,0.00299959,0.34185085,0.43911728,2340,0.00301704,-0.65899994,0.43871058,243.47,231.0,80.6123845,03-02-2026,17:31,-168
21.33645607,14448,614.4599999999998,0.00277653,0.28552973,0.40638641,2360,0.00278961,-0.71629949,0.40513117,172.84,11.0,94.67917388,03-02-2026,17:31,-15
16.43692449,10415,216.42,0.00251042,0.23461525,0.36719845,2380,0.00251583,-0.76825762,0.36465624,109.06000000000002,645.0,109.78159372,03-02-2026,17:31,180
12.53647346,65078,1867.32,0.00221341,0.1895603,0.32408969,2400,0.00222279,-0.81248614,0.32197192,230.33,1201.0,125.78194278,03-02-2026,17:31,377
9.43546922,20079,554.55,0.00190643,0.15060243,0.279586,2420,0.00190825,-0.85172927,0.27672341,38.370000000000005,8.0,142.75480669,03-02-2026,17:31,763
7.01857465,32114,430.68,0.00161634,0.11874988,0.23751964,2440,0.00160447,-0.88493077,0.23227583,16.849999999999994,100.0,160.32656766,03-02-2026,17:31,1141
5.14987959,7441,433.77,0.00133375,0.09120344,0.19615545,2460,0.00131523,-0.91264143,0.18998378,49.88,5.0,178.44136605,03-02-2026,17:31,1586
3.74368604,8553,284.47,0.00108333,0.06944337,0.15962114,2480,0.00105231,-0.93470536,0.15217299,8.440000000000001,92.0,197.05807647,03-02-2026,17:31,2029
2.71348233,99930,2883.2999999999997,0.00086037,0.0519965,0.12724804,2500,0.0008152,-0.95317666,0.11703441,6.239999999999999,596.0,215.97961064,03-02-2026,17:31,2487
1.92062341,13329,207.69,0.00067673,0.03880686,0.10054967,2520,0.00067903,-0.96096113,0.10103997,0.04,0.0,235.56404862,03-02-2026,17:31,3158
1.35267615,38982,663.4499999999999,0.00052459,0.02864299,0.07830472,2540,0.00045235,-0.97743473,0.06413002,13.019999999999998,6.0,254.60085268,03-02-2026,17:31,3845
1.02383787,39918,639.56,0.0004165,0.02215127,0.06313877,2560,0.00033859,-0.98381188,0.04835243,1.04,140.0,274.19801479,03-02-2026,17:31,4612
0.70454275,55590,686.09,0.00031159,0.01575874,0.04725552,2580,0.00020202,-0.99148758,0.02768465,0.74,20.0,293.81411335,03-02-2026,17:31,5454
0.52417542,56997,2166.1399999999994,0.00023804,0.01165737,0.03643071,2600,0.00024464,-0.98788901,0.03766029,0.42,0.0,314.20061743,03-02-2026,17:31,6411
0.37523394,62855,670.0600000000001,0.00017945,0.00851782,0.02769902,2620,0.0,-1.0,0.0,0.52,5000.0,333.67,03-02-2026,17:31,7481
0.33850187,98363,1108.5,0.0001553,0.00752207,0.02483128,2640,0.00016017,-0.99216654,0.02573837,2.01,0.0,353.9745268,03-02-2026,17:31,8519
0.23395777,15000,294.04,0.00011485,0.00536603,0.01841711,2660,0.00011784,-0.99444641,0.01898697,,0.0,373.90674057,03-02-2026,17:31,9923
0.20756049,10472,89.21000000000001,9.89e-05,0.00469071,0.01633901,2680,0.0,-1.0,0.0,0.8,130.0,393.67,03-02-2026,17:31,11353
0.15626345,115077,1195.98,7.643e-05,0.00356388,0.01277508,2700,7.868e-05,-0.99630199,0.01320639,0.4,0.0,413.82819165,03-02-2026,17:31,12799
0.13031732,3635,38.58,6.328e-05,0.00295653,0.01079867,2720,6.504e-05,-0.99693849,0.01114371,,0.0,433.80172956,03-02-2026,17:31,14481
0.12456223,5568,42.040000000000006,5.764e-05,0.00276449,0.01016459,2740,5.912e-05,-0.9971451,0.01046382,,0.0,453.79601963,03-02-2026,17:31,16170
0.1195548,15132,481.76,5.253e-05,0.00258299,0.00955944,2760,5.404e-05,-0.99732368,0.00987145,,0.0,473.79087499,03-02-2026,17:31,17869
0.13322203,40728,313.97,5.014e-05,0.00267022,0.00985049,2800,,,,,,,03-02-2026,17:31,21329
294.48800949,148,5.569999999999997,0.00028742,0.9823327,0.05218077,2000,0.00036487,-0.02578939,0.07184933,7144.570000000005,513331.0,1.65212434,03-02-2026,17:36,4789
255.17948206,0,,0.0004613,0.97073849,0.07982872,2040,0.00046078,-0.02919275,0.07967078,618.9399999999999,31917.0,1.6727107,03-02-2026,17:36,3268
216.75543951,7,5.329999999999998,0.00077187,0.94586091,0.13158632,2080,0.00074954,-0.05093003,0.12535564,598.74,26987.0,3.07877532,03-02-2026,17:36,1950
197.96858708,200,4.32,0.0009594,0.9299943,0.16083009,2100,0.00094576,-0.06755465,0.15646858,2106.809999999999,118668.0,4.24583216,03-02-2026,17:36,1340
179.43282873,1,3.41,0.00118031,0.9098757,0.19468979,2120,0.00117,-0.0877538,0.19087406,874.5599999999997,24404.0,5.69291464,03-02-2026,17:36,929
161.34450337,100,1.2600000000000002,0.00142855,0.88525426,0.232121,2140,0.00142413,-0.11280928,0.22931954,469.94,18802.0,7.58205291,03-02-2026,17:36,599
143.71464286,440,50.74,0.00170385,0.85543546,0.27243945,2160,0.00170298,-0.14290111,0.27031547,775.58,11815.0,9.98042331,03-02-2026,17:36,308
126.76030786,156,97.73,0.00199738,0.81883072,0.31554188,2180,0.00200017,-0.17851815,0.31265175,470.50000000000006,17165.0,13.00438704,03-02-2026,17:36,49
110.5850352,2038,352.53,0.00229641,0.77798028,0.3565028,2200,0.00230417,-0.22055382,0.3551474,1689.329999999999,31856.0,16.84922445,03-02-2026,17:36,-190
95.38123508,677,380.93,0.00258262,0.72957848,0.39633225,2220,0.00259471,-0.26890804,0.39522586,462.8999999999999,17211.0,21.61270521,03-02-2026,17:36,-372
81.28757193,4362,423.27,0.00283616,0.67560195,0.43075922,2240,0.00285239,-0.3235675,0.43030063,1067.88,20338.0,27.51775208,03-02-2026,17:36,-518
68.22995885,14078,435.05,0.00304188,0.61690117,0.45716925,2260,0.00306024,-0.38306402,0.45711765,281.78000000000003,11236.0,34.47924329,03-02-2026,17:36,-604
56.36713081,12705,434.43000000000006,0.00318552,0.55454583,0.47335288,2280,0.00321181,-0.44534247,0.47333245,435.21,12224.0,42.61603997,03-02-2026,17:36,-562
45.96154205,24260,739.7700000000001,0.00325067,0.48972679,0.47766421,2300,0.00326628,-0.51032729,0.47766045,781.8499999999999,7826.0,52.14810573,03-02-2026,17:36,-508
36.95653728,6983,283.11999999999995,0.00321008,0.42522329,0.46941038,2320,0.0032307,-0.57541423,0.46926579,231.29,1909.0,63.14963242,03-02-2026,17:36,-339
29.33764632,6771,614.03,0.00307816,0.36298832,0.44936418,2340,0.00309207,-0.63759724,0.44912174,243.45,231.0,75.56177209,03-02-2026,17:36,-208
23.08141933,14552,636.55,0.00287309,0.30472218,0.41936916,2360,0.00289415,-0.69771713,0.41783847,175.42000000000002,11.0,89.20767384,03-02-2026,17:36,-60
17.8810131,11186,216.02,0.00261719,0.2516156,0.38191607,2380,0.00262867,-0.75035763,0.38032221,108.8,645.0,104.03818075,03-02-2026,17:36,133
13.67633946,65726,1880.79,0.00232428,0.20431582,0.3396279,2400,0.00233154,-0.7980261,0.3373049,230.31,810.0,119.91717972,03-02-2026,17:36,330
10.31837994,20302,554.54,0.00201772,0.16325766,0.2952611,2420,0.00201792,-0.84039056,0.29095552,38.36,86.0,136.44761387,03-02-2026,17:36,727
7.6976053,32724,440.93,0.00171521,0.12827293,0.25103881,2440,0.00170508,-0.87549883,0.24586686,16.599999999999994,100.0,153.93084379,03-02-2026,17:36,1104
5.65870841,7641,433.77,0.00142779,0.09961161,0.20960692,2460,0.00140852,-0.90460829,0.20305549,49.88,5.0,171.76017937,03-02-2026,17:36,1550
