call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,strike_price,put_gamma,put_delta,put_vega,put_volume,put_oi,put_mark,Expiry,timestamp_IST,max_pain
5852.97925711,73,0.255,1.544e-05,0.981667,2.08977397,84000,,,,,,,29-01-2026,18:03,94841
5462.49659962,30,0.059000000000000004,1.904e-05,0.97736474,2.49855488,84400,1.358e-05,-0.01355524,1.61300536,209.0019999999999,122576.0,12.72106278,29-01-2026,18:03,76154
5070.62366879,2,0.062,2.414e-05,0.97070314,3.10062586,84800,1.983e-05,-0.02130061,2.37357624,103.0949999999997,69318.0,20.46325002,29-01-2026,18:03,62189
4675.12062211,95,0.113,2.91e-05,0.96513436,3.57980093,85200,2.486e-05,-0.02668843,2.86887065,72.91700000000009,64154.0,25.6362759,29-01-2026,18:03,50995
4281.05752301,0,0.020999999999999998,3.496e-05,0.95895553,4.08953939,85600,3.091e-05,-0.0329223,3.41487357,27.9,16196.0,31.33845997,29-01-2026,18:03,42392
3888.00575034,12,0.253,4.262e-05,0.95063743,4.7443461,86000,3.886e-05,-0.041308,4.11088391,55.05800000000001,18521.0,38.89146197,29-01-2026,18:03,34506
3499.56786957,183,0.191,5.274e-05,0.93913902,5.5983107,86400,4.95e-05,-0.0531412,5.03107192,19.793999999999997,12734.0,50.08254474,29-01-2026,18:03,27345
3302.65033738,17,0.023,5.902e-05,0.9315471,6.13357443,86600,5.596e-05,-0.06054526,5.57547196,6.1690000000000005,3513.0,57.00394789,29-01-2026,18:03,24056
3111.89435631,500,4.315999999999999,6.61e-05,0.92282182,6.72364646,86800,6.347e-05,-0.06967035,6.21751084,25.233999999999995,5781.0,65.73988274,29-01-2026,18:03,20824
2926.64089944,1624,7.593999999999999,7.411e-05,0.91255625,7.38677519,87000,7.189e-05,-0.08016934,6.92031711,34.00900000000001,9150.0,76.32552383,29-01-2026,18:03,17849
2739.42709953,912,1.126,8.312e-05,0.90043283,8.13052966,87200,8.139e-05,-0.09271123,7.71484767,14.060999999999996,1362.0,89.24339907,29-01-2026,18:03,15378
2554.49758173,301,4.355999999999999,9.312e-05,0.8863231,8.94686098,87400,9.181e-05,-0.10694111,8.56342442,15.599999999999998,6815.0,104.31226858,29-01-2026,18:03,12784
2374.63699675,90,2.6899999999999995,0.00010409,0.86987048,9.83830728,87600,0.00010329,-0.12376404,9.50085112,10.392999999999997,1627.0,122.79991458,29-01-2026,18:03,10101
2194.70268542,651,4.686999999999998,0.00011593,0.85096451,10.78947116,87800,0.00011566,-0.14307846,10.49783521,12.929999999999996,6455.0,145.18143492,29-01-2026,18:03,7447
2020.68583915,2815,28.567999999999977,0.00012847,0.82924364,11.79406247,88000,0.00012874,-0.16506012,11.53942485,38.61,11405.0,171.56924074,29-01-2026,18:03,4984
1852.10421477,188,8.318999999999999,0.00014146,0.80462922,12.82845911,88200,0.00014232,-0.19006178,12.61423023,7.770999999999996,2082.0,202.71470033,29-01-2026,18:03,3129
1685.91568726,202,30.09400000000001,0.00015459,0.7752276,13.92947321,88400,0.00015609,-0.21810622,13.69252133,16.427999999999997,4042.0,238.82334715,29-01-2026,18:03,938
1532.86754881,1218,6.713999999999997,0.00016754,0.74631283,14.88314493,88600,0.00016956,-0.24929673,14.74647485,30.51399999999999,16031.0,282.17507715,29-01-2026,18:03,-1222
1383.71878667,1777,10.067999999999994,0.00017971,0.71263161,15.84038609,88800,0.00018201,-0.28388605,15.74880321,29.937999999999995,2052.0,333.04753772,29-01-2026,18:03,-3241
1245.05014527,7130,43.190000000000026,0.00019008,0.67569036,16.71211438,89000,0.00019278,-0.32156122,16.65369909,56.11300000000004,23704.0,394.00621803,29-01-2026,18:03,-4740
1111.71121104,18375,34.452,0.00019949,0.6372394,17.43229583,89200,0.00020235,-0.36074308,17.39912461,25.13299999999999,6640.0,460.9753534,29-01-2026,18:03,-5845
986.09332717,11450,47.970000000000056,0.00020654,0.59668027,17.99345047,89400,0.00020987,-0.40179209,17.97618604,68.17000000000004,7491.0,537.90824196,29-01-2026,18:03,-4668
